year month day hour kwh cumulated_kwh
2015 11 23 4 60 1052595
2015 11 23 5 62 1052657
2015 11 23 6 53 1052710
2015 11 23 7 55 1052765
2015 11 23 8 41 1052806
2015 11 23 9 42 1052848
2015 11 23 10 51 1052899
2015 11 23 11 58 1052957
2015 11 23 12 60 1053017
2015 11 23 13 77 1053094
2015 11 23 14 97 1053191
2015 11 23 15 118 1053309
2015 11 23 16 132 1053441
2015 11 23 17 129 1053570
2015 11 23 18 129 1053699
2015 11 23 19 113 1053812
2015 11 23 20 106 1053918
2015 11 23 21 96 1054014
2015 11 23 22 90 1054104
2015 11 23 23 90 1054194
2015 11 24 0 84 1054278
2015 11 24 1 89 1054367
2015 11 24 2 102 1054469
2015 11 24 3 94 1054563
2015 11 24 4 99 1054662
2015 11 24 5 104 1054766
2015 11 24 6 88 1054854
2015 11 24 7 86 1054940
2015 11 24 8 76 1055016
2015 11 24 9 77 1055093
2015 11 24 10 82 1055175
2015 11 24 11 80 1055255
2015 11 24 12 76 1055331
2015 11 24 13 69 1055400
2015 11 24 14 65 1055465
2015 11 24 15 65 1055530
2015 11 24 16 57 1055587
2015 11 24 17 49 1055636
2015 11 24 18 49 1055685
2015 11 24 19 35 1055720
2015 11 24 20 31 1055751
2015 11 24 21 33 1055784
2015 11 24 22 39 1055823
2015 11 24 23 61 1055884
2015 11 25 0 79 1055963
2015 11 25 1 79 1056042
2015 11 25 2 82 1056124
2015 11 25 3 86 1056210
2015 11 25 4 97 1056307
2015 11 25 5 109 1056416
2015 11 25 6 126 1056542
2015 11 25 7 124 1056666
2015 11 25 8 121 1056787
2015 11 25 9 113 1056900
2015 11 25 10 113 1057013
2015 11 25 11 120 1057133
2015 11 25 12 130 1057263
2015 11 25 13 136 1057399
2015 11 25 14 152 1057551
2015 11 25 15 149 1057700
2015 11 25 16 144 1057844
2015 11 25 17 146 1057990
2015 11 25 18 143 1058133
2015 11 25 19 153 1058286
2015 11 25 20 151 1058437
2015 11 25 21 138 1058575
2015 11 25 22 122 1058697
2015 11 25 23 129 1058826
2015 11 26 0 139 1058965
2015 11 26 1 151 1059116
2015 11 26 2 153 1059269
2015 11 26 3 151 1059420
2015 11 26 4 124 1059544
2015 11 26 5 132 1059676
2015 11 26 6 131 1059807
2015 11 26 7 133 1059940
2015 11 26 8 129 1060069
2015 11 26 9 122 1060191
2015 11 26 10 107 1060298
2015 11 26 11 100 1060398
2015 11 26 12 112 1060510
2015 11 26 13 124 1060634
2015 11 26 14 136 1060770
2015 11 26 15 134 1060904
2015 11 26 16 122 1061026
2015 11 26 17 120 1061146
2015 11 26 18 122 1061268
2015 11 26 19 126 1061394
2015 11 26 20 111 1061505
2015 11 26 21 90 1061595
2015 11 26 22 89 1061684
2015 11 26 23 81 1061765
2015 11 27 0 86 1061851
2015 11 27 1 89 1061940
2015 11 27 2 102 1062042
2015 11 27 3 107 1062149
2015 11 27 4 118 1062267
2015 11 27 5 107 1062374
2015 11 27 6 107 1062481
2015 11 27 7 99 1062580
2015 11 27 8 102 1062682
2015 11 27 9 80 1062762
2015 11 27 10 74 1062836
2015 11 27 11 66 1062902
2015 11 27 12 68 1062970
2015 11 27 13 71 1063041
2015 11 27 14 36 1063077
2015 11 27 15 19 1063096
2015 11 27 16 17 1063113
2015 11 27 17 22 1063135
2015 11 27 18 19 1063154
2015 11 27 19 20 1063174
2015 11 27 20 26 1063200
2015 11 27 21 52 1063252
2015 11 27 22 52 1063304
2015 11 27 23 45 1063349
2015 11 28 0 50 1063399
2015 11 28 1 50 1063449
2015 11 28 2 60 1063509
2015 11 28 3 54 1063563
2015 11 28 4 54 1063617
2015 11 28 5 59 1063676
2015 11 28 6 62 1063738
2015 11 28 7 65 1063803
2015 11 28 8 73 1063876
2015 11 28 9 90 1063966
2015 11 28 10 78 1064044
2015 11 28 11 81 1064125
2015 11 28 12 75 1064200
2015 11 28 13 77 1064277
2015 11 28 14 89 1064366
2015 11 28 15 105 1064471
2015 11 28 16 118 1064589
2015 11 28 17 126 1064715
2015 11 28 18 124 1064839
2015 11 28 19 124 1064963
2015 11 28 20 117 1065080
2015 11 28 21 114 1065194
2015 11 28 22 111 1065305
2015 11 28 23 108 1065413
2015 11 29 0 95 1065508
2015 11 29 1 102 1065610
2015 11 29 2 102 1065712
2015 11 29 3 106 1065818
2015 11 29 4 111 1065929
2015 11 29 5 118 1066047
2015 11 29 6 61 1066108
2015 11 29 7 34 1066142
2015 11 29 8 35 1066177
2015 11 29 9 41 1066218
2015 11 29 10 92 1066310
2015 11 29 11 112 1066422
2015 11 29 12 104 1066526
2015 11 29 13 93 1066619
2015 11 29 14 97 1066716
2015 11 29 15 112 1066828
2015 11 29 16 119 1066947
2015 11 29 17 79 1067026
2015 11 29 18 33 1067059
2015 11 29 19 33 1067092
2015 11 29 20 37 1067129
2015 11 29 21 40 1067169
2015 11 29 22 45 1067214
2015 11 29 23 114 1067328
2015 11 30 0 119 1067447
2015 11 30 1 114 1067561
2015 11 30 2 118 1067679
2015 11 30 3 128 1067807
2015 11 30 4 136 1067943
2015 11 30 5 85 1068028
2015 11 30 6 52 1068080
2015 11 30 7 62 1068142
2015 11 30 8 59 1068201
2015 11 30 9 43 1068244
2015 11 30 10 60 1068304
2015 11 30 11 109 1068413
2015 11 30 12 118 1068531
2015 11 30 13 120 1068651
2015 11 30 14 120 1068771
2015 11 30 15 129 1068900
2015 11 30 16 144 1069044
2015 11 30 17 151 1069195
2015 11 30 18 80 1069275
2015 11 30 19 110 1069385
2015 11 30 20 109 1069494
2015 11 30 21 51 1069545
2015 11 30 22 105 1069650
2015 11 30 23 123 1069773
2015 12 1 0 132 1069905
2015 12 1 1 129 1070034
2015 12 1 2 119 1070153
2015 12 1 3 126 1070279
2015 12 1 4 130 1070409
2015 12 1 5 129 1070538
2015 12 1 6 125 1070663
2015 12 1 7 123 1070786
2015 12 1 8 121 1070907
2015 12 1 9 135 1071042
2015 12 1 10 138 1071180
2015 12 1 11 126 1071306
2015 12 1 12 125 1071431
2015 12 1 13 127 1071558
2015 12 1 14 125 1071683
2015 12 1 15 127 1071810
2015 12 1 16 123 1071933
2015 12 1 17 133 1072066
2015 12 1 18 132 1072198
2015 12 1 19 141 1072339
2015 12 1 20 133 1072472
2015 12 1 21 141 1072613
2015 12 1 22 137 1072750
2015 12 1 23 129 1072879
2015 12 2 0 129 1073008
2015 12 2 1 128 1073136
2015 12 2 2 118 1073254
2015 12 2 3 120 1073374
2015 12 2 4 116 1073490
2015 12 2 5 122 1073612
2015 12 2 6 128 1073740
2015 12 2 7 125 1073865
2015 12 2 8 133 1073998
2015 12 2 9 128 1074126
2015 12 2 10 119 1074245
2015 12 2 11 111 1074356
2015 12 2 12 104 1074460
2015 12 2 13 88 1074548
2015 12 2 14 81 1074629
2015 12 2 15 79 1074708
2015 12 2 16 83 1074791
2015 12 2 17 68 1074859
2015 12 2 18 79 1074938
2015 12 2 19 76 1075014
2015 12 2 20 75 1075089
2015 12 2 21 78 1075167
2015 12 2 22 85 1075252
2015 12 2 23 85 1075337
2015 12 3 0 93 1075430
2015 12 3 1 85 1075515
2015 12 3 2 90 1075605
2015 12 3 3 85 1075690
2015 12 3 4 85 1075775
2015 12 3 5 74 1075849
2015 12 3 6 80 1075929
2015 12 3 7 73 1076002
2015 12 3 8 83 1076085
2015 12 3 9 71 1076156
2015 12 3 10 14 1076170
2015 12 3 11 NA 1076170
2015 12 3 12 NA 1076170
2015 12 3 13 22 1076192
2015 12 3 14 46 1076238
2015 12 3 15 42 1076280
2015 12 3 16 42 1076322
2015 12 3 17 33 1076355
2015 12 3 18 23 1076378
2015 12 3 19 21 1076399
2015 12 3 20 18 1076417
2015 12 3 21 16 1076433
2015 12 3 22 15 1076448
2015 12 3 23 10 1076458
2015 12 4 0 8 1076466
2015 12 4 1 9 1076475
2015 12 4 2 6 1076481
2015 12 4 3 7 1076488
2015 12 4 4 5 1076493
2015 12 4 5 5 1076498
2015 12 4 6 6 1076504
2015 12 4 7 8 1076512
2015 12 4 8 11 1076523
2015 12 4 9 14 1076537
2015 12 4 10 16 1076553
2015 12 4 11 26 1076579
2015 12 4 12 33 1076612
2015 12 4 13 42 1076654
2015 12 4 14 45 1076699
2015 12 4 15 42 1076741
2015 12 4 16 49 1076790
2015 12 4 17 53 1076843
2015 12 4 18 54 1076897
2015 12 4 19 76 1076973
2015 12 4 20 77 1077050
2015 12 4 21 84 1077134
2015 12 4 22 92 1077226
2015 12 4 23 97 1077323
2015 12 5 0 105 1077428
2015 12 5 1 107 1077535
2015 12 5 2 111 1077646
2015 12 5 3 108 1077754
2015 12 5 4 102 1077856
2015 12 5 5 90 1077946
2015 12 5 6 87 1078033
2015 12 5 7 67 1078100
2015 12 5 8 57 1078157
2015 12 5 9 63 1078220
2015 12 5 10 57 1078277
2015 12 5 11 64 1078341
2015 12 5 12 55 1078396
2015 12 5 13 54 1078450
2015 12 5 14 59 1078509
2015 12 5 15 61 1078570
2015 12 5 16 60 1078630
2015 12 5 17 54 1078684
2015 12 5 18 71 1078755
2015 12 5 19 78 1078833
2015 12 5 20 95 1078928
2015 12 5 21 99 1079027
2015 12 5 22 111 1079138
2015 12 5 23 122 1079260
2015 12 6 0 121 1079381
2015 12 6 1 115 1079496
2015 12 6 2 116 1079612
2015 12 6 3 112 1079724
2015 12 6 4 110 1079834
2015 12 6 5 108 1079942
2015 12 6 6 112 1080054
2015 12 6 7 110 1080164
2015 12 6 8 117 1080281
2015 12 6 9 109 1080390
2015 12 6 10 112 1080502
2015 12 6 11 104 1080606
2015 12 6 12 105 1080711
2015 12 6 13 109 1080820
2015 12 6 14 102 1080922
2015 12 6 15 109 1081031
2015 12 6 16 97 1081128
2015 12 6 17 86 1081214
2015 12 6 18 83 1081297
2015 12 6 19 88 1081385
2015 12 6 20 88 1081473
2015 12 6 21 91 1081564
2015 12 6 22 92 1081656
2015 12 6 23 90 1081746
2015 12 7 0 98 1081844
2015 12 7 1 102 1081946
2015 12 7 2 101 1082047
2015 12 7 3 94 1082141
2015 12 7 4 96 1082237
2015 12 7 5 100 1082337
2015 12 7 6 96 1082433
2015 12 7 7 93 1082526
2015 12 7 8 96 1082622
2015 12 7 9 91 1082713
2015 12 7 10 99 1082812
2015 12 7 11 92 1082904
2015 12 7 12 89 1082993
2015 12 7 13 82 1083075
2015 12 7 14 93 1083168
2015 12 7 15 81 1083249
2015 12 7 16 82 1083331
2015 12 7 17 75 1083406
2015 12 7 18 81 1083487
2015 12 7 19 76 1083563
2015 12 7 20 68 1083631
2015 12 7 21 70 1083701
2015 12 7 22 68 1083769
2015 12 7 23 65 1083834
2015 12 8 0 60 1083894
2015 12 8 1 56 1083950
2015 12 8 2 51 1084001
2015 12 8 3 42 1084043
2015 12 8 4 43 1084086
2015 12 8 5 36 1084122
2015 12 8 6 28 1084150
2015 12 8 7 37 1084187
2015 12 8 8 28 1084215
2015 12 8 9 33 1084248
2015 12 8 10 38 1084286
2015 12 8 11 34 1084320
2015 12 8 12 42 1084362
2015 12 8 13 37 1084399
2015 12 8 14 37 1084436
2015 12 8 15 42 1084478
2015 12 8 16 31 1084509
2015 12 8 17 26 1084535
2015 12 8 18 26 1084561
2015 12 8 19 19 1084580
2015 12 8 20 26 1084606
2015 12 8 21 24 1084630
2015 12 8 22 22 1084652
2015 12 8 23 16 1084668
2015 12 9 0 14 1084682
2015 12 9 1 19 1084701
2015 12 9 2 23 1084724
2015 12 9 3 24 1084748
2015 12 9 4 20 1084768
2015 12 9 5 27 1084795
2015 12 9 6 28 1084823
2015 12 9 7 32 1084855
2015 12 9 8 37 1084892
2015 12 9 9 42 1084934
2015 12 9 10 44 1084978
2015 12 9 11 46 1085024
2015 12 9 12 52 1085076
2015 12 9 13 55 1085131
2015 12 9 14 49 1085180
2015 12 9 15 60 1085240
2015 12 9 16 73 1085313
2015 12 9 17 66 1085379
2015 12 9 18 66 1085445
2015 12 9 19 77 1085522
2015 12 9 20 71 1085593
2015 12 9 21 74 1085667
2015 12 9 22 64 1085731
2015 12 9 23 63 1085794
2015 12 10 0 53 1085847
2015 12 10 1 57 1085904
2015 12 10 2 62 1085966
2015 12 10 3 57 1086023
2015 12 10 4 74 1086097
2015 12 10 5 69 1086166
2015 12 10 6 65 1086231
2015 12 10 7 62 1086293
2015 12 10 8 67 1086360
2015 12 10 9 70 1086430
2015 12 10 10 66 1086496
2015 12 10 11 72 1086568
2015 12 10 12 68 1086636
2015 12 10 13 69 1086705
2015 12 10 14 74 1086779
2015 12 10 15 77 1086856
2015 12 10 16 81 1086937
2015 12 10 17 67 1087004
2015 12 10 18 73 1087077
2015 12 10 19 63 1087140
2015 12 10 20 60 1087200
2015 12 10 21 59 1087259
2015 12 10 22 61 1087320
2015 12 10 23 61 1087381
2015 12 11 0 67 1087448
2015 12 11 1 64 1087512
2015 12 11 2 64 1087576
2015 12 11 3 54 1087630
2015 12 11 4 55 1087685
2015 12 11 5 58 1087743
2015 12 11 6 53 1087796
2015 12 11 7 59 1087855
2015 12 11 8 64 1087919
2015 12 11 9 64 1087983
2015 12 11 10 48 1088031
2015 12 11 11 58 1088089
2015 12 11 12 54 1088143
2015 12 11 13 47 1088190
2015 12 11 14 48 1088238
2015 12 11 15 46 1088284
2015 12 11 16 45 1088329
2015 12 11 17 52 1088381
2015 12 11 18 45 1088426
2015 12 11 19 40 1088466
2015 12 11 20 50 1088516
2015 12 11 21 55 1088571
2015 12 11 22 66 1088637
2015 12 11 23 73 1088710
2015 12 12 0 75 1088785
2015 12 12 1 93 1088878
2015 12 12 2 92 1088970
2015 12 12 3 81 1089051
2015 12 12 4 99 1089150
2015 12 12 5 85 1089235
2015 12 12 6 96 1089331
2015 12 12 7 101 1089432
2015 12 12 8 95 1089527
2015 12 12 9 88 1089615
2015 12 12 10 83 1089698
2015 12 12 11 86 1089784
2015 12 12 12 82 1089866
2015 12 12 13 89 1089955
2015 12 12 14 97 1090052
2015 12 12 15 96 1090148
2015 12 12 16 101 1090249
2015 12 12 17 105 1090354
2015 12 12 18 118 1090472
2015 12 12 19 114 1090586
2015 12 12 20 106 1090692
2015 12 12 21 106 1090798
2015 12 12 22 100 1090898
2015 12 12 23 95 1090993
2015 12 13 0 96 1091089
2015 12 13 1 95 1091184
2015 12 13 2 91 1091275
2015 12 13 3 87 1091362
2015 12 13 4 72 1091434
2015 12 13 5 77 1091511
2015 12 13 6 63 1091574
2015 12 13 7 65 1091639
2015 12 13 8 55 1091694
2015 12 13 9 53 1091747
2015 12 13 10 49 1091796
2015 12 13 11 40 1091836
2015 12 13 12 42 1091878
2015 12 13 13 48 1091926
2015 12 13 14 48 1091974
2015 12 13 15 48 1092022
2015 12 13 16 48 1092070
2015 12 13 17 40 1092110
2015 12 13 18 45 1092155
2015 12 13 19 48 1092203
2015 12 13 20 40 1092243
2015 12 13 21 35 1092278
2015 12 13 22 34 1092312
2015 12 13 23 25 1092337
2015 12 14 0 21 1092358
2015 12 14 1 24 1092382
2015 12 14 2 16 1092398
2015 12 14 3 16 1092414
2015 12 14 4 13 1092427
2015 12 14 5 14 1092441
2015 12 14 6 12 1092453
2015 12 14 7 10 1092463
2015 12 14 8 8 1092471
2015 12 14 9 7 1092478
2015 12 14 10 3 1092481
2015 12 14 11 2 1092483
2015 12 14 12 NA 1092483
2015 12 14 13 NA 1092483
2015 12 14 14 NA 1092483
2015 12 14 15 NA 1092483
2015 12 14 16 NA 1092483
2015 12 14 17 NA 1092483
2015 12 14 18 1 1092484
2015 12 14 19 NA 1092484
2015 12 14 20 NA 1092484
2015 12 14 21 NA 1092484
2015 12 14 22 NA 1092484
2015 12 14 23 NA 1092484
2015 12 15 0 NA 1092484
2015 12 15 1 NA 1092484
2015 12 15 2 NA 1092484
2015 12 15 3 NA 1092484
2015 12 15 4 NA 1092484
2015 12 15 5 NA 1092484
2015 12 15 6 NA 1092484
2015 12 15 7 NA 1092484
2015 12 15 8 NA 1092484
2015 12 15 9 NA 1092484
2015 12 15 10 1 1092485
2015 12 15 11 1 1092486
2015 12 15 12 5 1092491
2015 12 15 13 8 1092499
2015 12 15 14 8 1092507
2015 12 15 15 9 1092516
2015 12 15 16 5 1092521
2015 12 15 17 4 1092525
2015 12 15 18 3 1092528
2015 12 15 19 2 1092530
2015 12 15 20 5 1092535
2015 12 15 21 3 1092538
2015 12 15 22 4 1092542
2015 12 15 23 4 1092546
2015 12 16 0 4 1092550
2015 12 16 1 3 1092553
2015 12 16 2 3 1092556
2015 12 16 3 3 1092559
2015 12 16 4 2 1092561
2015 12 16 5 2 1092563
2015 12 16 6 2 1092565
2015 12 16 7 1 1092566
2015 12 16 8 2 1092568
2015 12 16 9 2 1092570
2015 12 16 10 1 1092571
2015 12 16 11 NA 1092571
2015 12 16 12 1 1092572
2015 12 16 13 NA 1092572
2015 12 16 14 1 1092573
2015 12 16 15 3 1092576
2015 12 16 16 3 1092579
2015 12 16 17 3 1092582
2015 12 16 18 3 1092585
2015 12 16 19 3 1092588
2015 12 16 20 3 1092591
2015 12 16 21 3 1092594
2015 12 16 22 2 1092596
2015 12 16 23 4 1092600
2015 12 17 0 3 1092603
2015 12 17 1 2 1092605
2015 12 17 2 2 1092607
2015 12 17 3 1 1092608
2015 12 17 4 2 1092610
2015 12 17 5 1 1092611
2015 12 17 6 2 1092613
2015 12 17 7 1 1092614
2015 12 17 8 2 1092616
2015 12 17 9 1 1092617
2015 12 17 10 1 1092618
2015 12 17 11 NA 1092618
2015 12 17 12 NA 1092618
2015 12 17 13 NA 1092618
2015 12 17 14 NA 1092618
2015 12 17 15 NA 1092618
2015 12 17 16 NA 1092618
2015 12 17 17 NA 1092618
2015 12 17 18 NA 1092618
2015 12 17 19 NA 1092618
2015 12 17 20 1 1092619
2015 12 17 21 NA 1092619
2015 12 17 22 NA 1092619
2015 12 17 23 NA 1092619
2015 12 18 0 1 1092620
2015 12 18 1 1 1092621
2015 12 18 2 1 1092622
2015 12 18 3 NA 1092622
2015 12 18 4 1 1092623
2015 12 18 5 NA 1092623
2015 12 18 6 2 1092625
2015 12 18 7 2 1092627
2015 12 18 8 2 1092629
2015 12 18 9 2 1092631
2015 12 18 10 2 1092633
2015 12 18 11 3 1092636
2015 12 18 12 4 1092640
2015 12 18 13 5 1092645
2015 12 18 14 6 1092651
2015 12 18 15 6 1092657
2015 12 18 16 9 1092666
2015 12 18 17 10 1092676
2015 12 18 18 8 1092684
2015 12 18 19 9 1092693
2015 12 18 20 11 1092704
2015 12 18 21 10 1092714
2015 12 18 22 11 1092725
2015 12 18 23 10 1092735
2015 12 19 0 11 1092746
2015 12 19 1 10 1092756
2015 12 19 2 9 1092765
2015 12 19 3 6 1092771
2015 12 19 4 6 1092777
2015 12 19 5 7 1092784
2015 12 19 6 5 1092789
2015 12 19 7 8 1092797
2015 12 19 8 8 1092805
2015 12 19 9 13 1092818
2015 12 19 10 8 1092826
2015 12 19 11 8 1092834
2015 12 19 12 8 1092842
2015 12 19 13 7 1092849
2015 12 19 14 8 1092857
2015 12 19 15 8 1092865
2015 12 19 16 7 1092872
2015 12 19 17 6 1092878
2015 12 19 18 9 1092887
2015 12 19 19 6 1092893
2015 12 19 20 5 1092898
2015 12 19 21 8 1092906
2015 12 19 22 8 1092914
2015 12 19 23 9 1092923
2015 12 20 0 13 1092936
2015 12 20 1 17 1092953
2015 12 20 2 19 1092972
2015 12 20 3 27 1092999
2015 12 20 4 43 1093042
2015 12 20 5 32 1093074
2015 12 20 6 26 1093100
2015 12 20 7 32 1093132
2015 12 20 8 26 1093158
2015 12 20 9 23 1093181
2015 12 20 10 21 1093202
2015 12 20 11 25 1093227
2015 12 20 12 24 1093251
2015 12 20 13 26 1093277
2015 12 20 14 26 1093303
2015 12 20 15 36 1093339
2015 12 20 16 27 1093366
2015 12 20 17 29 1093395
2015 12 20 18 34 1093429
2015 12 20 19 27 1093456
2015 12 20 20 21 1093477
2015 12 20 21 23 1093500
2015 12 20 22 27 1093527
2015 12 20 23 27 1093554
2015 12 21 0 22 1093576
2015 12 21 1 24 1093600
2015 12 21 2 25 1093625
2015 12 21 3 30 1093655
2015 12 21 4 31 1093686
2015 12 21 5 34 1093720
2015 12 21 6 34 1093754
2015 12 21 7 40 1093794
2015 12 21 8 39 1093833
2015 12 21 9 32 1093865
2015 12 21 10 34 1093899
2015 12 21 11 39 1093938
2015 12 21 12 44 1093982
2015 12 21 13 43 1094025
2015 12 21 14 51 1094076
2015 12 21 15 65 1094141
2015 12 21 16 62 1094203
2015 12 21 17 74 1094277
2015 12 21 18 79 1094356
2015 12 21 19 87 1094443
2015 12 21 20 80 1094523
2015 12 21 21 86 1094609
2015 12 21 22 94 1094703
2015 12 21 23 80 1094783
2015 12 22 0 69 1094852
2015 12 22 1 64 1094916
2015 12 22 2 66 1094982
2015 12 22 3 67 1095049
2015 12 22 4 66 1095115
2015 12 22 5 72 1095187
2015 12 22 6 67 1095254
2015 12 22 7 63 1095317
2015 12 22 8 55 1095372
2015 12 22 9 67 1095439
2015 12 22 10 60 1095499
2015 12 22 11 54 1095553
2015 12 22 12 54 1095607
2015 12 22 13 63 1095670
2015 12 22 14 59 1095729
2015 12 22 15 57 1095786
2015 12 22 16 56 1095842
2015 12 22 17 59 1095901
2015 12 22 18 51 1095952
2015 12 22 19 43 1095995
2015 12 22 20 40 1096035
2015 12 22 21 30 1096065
2015 12 22 22 31 1096096
2015 12 22 23 29 1096125
2015 12 23 0 35 1096160
2015 12 23 1 40 1096200
2015 12 23 2 43 1096243
2015 12 23 3 57 1096300
2015 12 23 4 73 1096373
2015 12 23 5 91 1096464
2015 12 23 6 111 1096575
2015 12 23 7 108 1096683
2015 12 23 8 109 1096792
2015 12 23 9 98 1096890
2015 12 23 10 109 1096999
2015 12 23 11 116 1097115
2015 12 23 12 97 1097212
2015 12 23 13 123 1097335
2015 12 23 14 70 1097405
2015 12 23 15 118 1097523
2015 12 23 16 96 1097619
2015 12 23 17 99 1097718
2015 12 23 18 69 1097787
2015 12 23 19 86 1097873
2015 12 23 20 111 1097984
2015 12 23 21 117 1098101
2015 12 23 22 118 1098219
2015 12 23 23 119 1098338
2015 12 24 0 120 1098458
2015 12 24 1 134 1098592
2015 12 24 2 101 1098693
2015 12 24 3 111 1098804
2015 12 24 4 126 1098930
2015 12 24 5 119 1099049
2015 12 24 6 135 1099184
2015 12 24 7 125 1099309
2015 12 24 8 126 1099435
2015 12 24 9 115 1099550
2015 12 24 10 112 1099662
2015 12 24 11 110 1099772
2015 12 24 12 118 1099890
2015 12 24 13 119 1100009
2015 12 24 14 110 1100119
2015 12 24 15 97 1100216
2015 12 24 16 87 1100303
2015 12 24 17 93 1100396
2015 12 24 18 94 1100490
2015 12 24 19 90 1100580
2015 12 24 20 95 1100675
2015 12 24 21 93 1100768
2015 12 24 22 90 1100858
2015 12 24 23 97 1100955
2015 12 25 0 100 1101055
2015 12 25 1 87 1101142
2015 12 25 2 94 1101236
2015 12 25 3 87 1101323
2015 12 25 4 87 1101410
2015 12 25 5 84 1101494
2015 12 25 6 80 1101574
2015 12 25 7 74 1101648
2015 12 25 8 69 1101717
2015 12 25 9 64 1101781
2015 12 25 10 65 1101846
2015 12 25 11 66 1101912
2015 12 25 12 58 1101970
2015 12 25 13 61 1102031
2015 12 25 14 59 1102090
2015 12 25 15 59 1102149
2015 12 25 16 64 1102213
2015 12 25 17 70 1102283
2015 12 25 18 74 1102357
2015 12 25 19 64 1102421
2015 12 25 20 66 1102487
2015 12 25 21 73 1102560
2015 12 25 22 71 1102631
2015 12 25 23 70 1102701
2015 12 26 0 68 1102769
2015 12 26 1 50 1102819
2015 12 26 2 59 1102878
2015 12 26 3 59 1102937
2015 12 26 4 59 1102996
2015 12 26 5 67 1103063
2015 12 26 6 63 1103126
2015 12 26 7 72 1103198
2015 12 26 8 61 1103259
2015 12 26 9 67 1103326
2015 12 26 10 63 1103389
2015 12 26 11 60 1103449
2015 12 26 12 66 1103515
2015 12 26 13 57 1103572
2015 12 26 14 49 1103621
2015 12 26 15 54 1103675
2015 12 26 16 59 1103734
2015 12 26 17 66 1103800
2015 12 26 18 61 1103861
2015 12 26 19 57 1103918
2015 12 26 20 53 1103971
2015 12 26 21 55 1104026
2015 12 26 22 52 1104078
2015 12 26 23 49 1104127
2015 12 27 0 40 1104167
2015 12 27 1 42 1104209
2015 12 27 2 40 1104249
2015 12 27 3 44 1104293
2015 12 27 4 39 1104332
2015 12 27 5 38 1104370
2015 12 27 6 43 1104413
2015 12 27 7 39 1104452
2015 12 27 8 43 1104495
2015 12 27 9 37 1104532
2015 12 27 10 38 1104570
2015 12 27 11 37 1104607
2015 12 27 12 34 1104641
2015 12 27 13 38 1104679
2015 12 27 14 28 1104707
2015 12 27 15 31 1104738
2015 12 27 16 29 1104767
2015 12 27 17 24 1104791
2015 12 27 18 22 1104813
2015 12 27 19 18 1104831
2015 12 27 20 21 1104852
2015 12 27 21 19 1104871
2015 12 27 22 17 1104888
2015 12 27 23 18 1104906
2015 12 28 0 11 1104917
2015 12 28 1 17 1104934
2015 12 28 2 9 1104943
2015 12 28 3 8 1104951
2015 12 28 4 9 1104960
2015 12 28 5 5 1104965
2015 12 28 6 5 1104970
2015 12 28 7 4 1104974
2015 12 28 8 3 1104977
2015 12 28 9 4 1104981
2015 12 28 10 2 1104983
2015 12 28 11 1 1104984
2015 12 28 12 1 1104985
2015 12 28 13 NA 1104985
2015 12 28 14 NA 1104985
2015 12 28 15 NA 1104985
2015 12 28 16 NA 1104985
2015 12 28 17 NA 1104985
2015 12 28 18 NA 1104985
2015 12 28 19 NA 1104985
2015 12 28 20 NA 1104985
2015 12 28 21 NA 1104985
2015 12 28 22 NA 1104985
2015 12 28 23 NA 1104985
2015 12 29 0 NA 1104985
2015 12 29 1 NA 1104985
2015 12 29 2 NA 1104985
2015 12 29 3 NA 1104985
2015 12 29 4 1 1104986
2015 12 29 5 1 1104987
2015 12 29 6 2 1104989
2015 12 29 7 2 1104991
2015 12 29 8 2 1104993
2015 12 29 9 2 1104995
2015 12 29 10 5 1105000
2015 12 29 11 9 1105009
2015 12 29 12 16 1105025
2015 12 29 13 22 1105047
2015 12 29 14 25 1105072
2015 12 29 15 26 1105098
2015 12 29 16 33 1105131
2015 12 29 17 37 1105168
2015 12 29 18 38 1105206
2015 12 29 19 45 1105251
2015 12 29 20 48 1105299
2015 12 29 21 51 1105350
2015 12 29 22 52 1105402
2015 12 29 23 48 1105450
2015 12 30 0 43 1105493
2015 12 30 1 38 1105531
2015 12 30 2 39 1105570
2015 12 30 3 48 1105618
2015 12 30 4 48 1105666
2015 12 30 5 57 1105723
2015 12 30 6 47 1105770
2015 12 30 7 61 1105831
2015 12 30 8 60 1105891
2015 12 30 9 53 1105944
2015 12 30 10 60 1106004
2015 12 30 11 57 1106061
2015 12 30 12 50 1106111
2015 12 30 13 47 1106158
2015 12 30 14 54 1106212
2015 12 30 15 47 1106259
2015 12 30 16 52 1106311
2015 12 30 17 48 1106359
2015 12 30 18 48 1106407
2015 12 30 19 51 1106458
2015 12 30 20 65 1106523
2015 12 30 21 86 1106609
2015 12 30 22 83 1106692
2015 12 30 23 103 1106795
2015 12 31 0 116 1106911
2015 12 31 1 114 1107025
2015 12 31 2 109 1107134
2015 12 31 3 110 1107244
2015 12 31 4 117 1107361
2015 12 31 5 120 1107481
2015 12 31 6 121 1107602
2015 12 31 7 121 1107723
2015 12 31 8 120 1107843
2015 12 31 9 113 1107956
2015 12 31 10 115 1108071
2015 12 31 11 111 1108182
2015 12 31 12 107 1108289
2015 12 31 13 108 1108397
