year month day hour T01 T02 T03 T04 T05 T06 T07 T08 T09 T10 T11 T12 T13 T14 T15 T16
2015 4 13 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 9 NA 1452 1604 1720 1800 1922 2037 NA 2391 NA 2391 NA 2452 NA NA NA
2015 4 13 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 13 NA 1763 2001 NA 2397 2623 2855 NA 3477 NA 3142 NA 3050 NA NA NA
2015 4 13 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 17 NA 2660 2885 NA 2824 3099 2867 NA 3422 NA 3318 NA 3221 NA NA NA
2015 4 13 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 21 NA 1958 2184 NA 2422 2550 2532 NA 2440 NA 2330 NA 2452 NA NA NA
2015 4 13 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 13 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 9 NA 1824 2025 NA 2019 2037 1976 NA 2281 NA 2269 NA 2300 NA NA NA
2015 4 14 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 13 NA 2306 2275 NA 2269 2105 2202 NA 2507 NA 2690 NA 2525 NA NA NA
2015 4 14 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 17 NA 2141 2275 NA 2220 2269 2275 NA 2257 NA 2214 NA 2312 NA NA NA
2015 4 14 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 21 NA 1360 1635 NA 1812 1873 1995 NA 2068 NA 2043 NA 2233 NA NA NA
2015 4 14 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 14 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 9 NA 1769 2227 NA 2391 2556 2751 NA 3398 NA 3135 NA 2928 NA NA NA
2015 4 15 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 13 NA 1665 1982 NA 2227 2391 2611 NA 3020 NA 2757 NA 2501 NA NA NA
2015 4 15 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 17 NA 1598 1806 NA 1909 2001 2092 NA 2629 NA 2788 NA 2763 NA NA NA
2015 4 15 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 21 NA 1275 1885 NA 1970 1909 2043 NA 2708 NA 2959 NA 2818 NA NA NA
2015 4 15 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 15 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 13 NA 2385 2458 NA 2324 2275 2355 NA 2867 NA 3190 NA 3135 NA NA NA
2015 4 16 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 17 NA 1909 2105 NA 2196 2257 2214 NA NA NA 2824 NA 3020 NA NA NA
2015 4 16 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 21 NA 1513 1934 NA 2178 2263 2300 NA NA NA 2440 NA 2641 NA NA NA
2015 4 16 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 16 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 9 NA 2178 2782 NA 2995 3013 2952 NA NA NA 3239 NA 3428 NA NA NA
2015 4 17 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 13 NA 2031 2245 NA 2379 2464 2556 NA NA NA 2702 NA 2684 NA NA NA
2015 4 17 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 17 NA 3379 3550 NA 3575 3489 3282 NA NA NA 3508 NA 3392 NA NA NA
2015 4 17 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 21 NA 1775 2007 NA 2269 2391 2403 NA NA NA 2477 NA 2611 NA NA NA
2015 4 17 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 17 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 9 NA 1556 1867 NA 2056 2263 2397 NA NA NA 1958 NA 1940 NA NA NA
2015 4 18 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 13 NA 1958 2190 NA 2214 1958 1836 NA NA NA 1922 NA 2019 NA NA NA
2015 4 18 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 17 NA 1702 1769 NA 1824 1818 1708 NA NA NA 1793 NA 1775 NA NA NA
2015 4 18 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 21 NA 1525 1379 NA 1513 1696 1671 NA NA NA 1726 NA 1763 NA NA NA
2015 4 18 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 18 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 9 NA 994 1031 NA 1086 1177 1208 NA NA NA 1190 NA 1275 NA NA NA
2015 4 19 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 13 NA 1251 1641 NA 2123 2257 2367 NA NA NA 1873 NA 1854 NA NA NA
2015 4 19 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 17 NA 1982 2251 NA 2385 2464 2739 NA 3288 NA 2806 NA 2666 NA NA NA
2015 4 19 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 21 NA 1653 1940 NA 2306 2629 2800 NA 2971 NA 2117 NA 1964 NA NA NA
2015 4 19 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 19 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 9 NA 1373 1586 NA 1739 1885 2098 NA 2599 NA 2184 NA 1995 NA NA NA
2015 4 20 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 13 NA 1202 1464 NA 1653 1867 2074 NA 2556 NA 2202 NA 1976 NA NA NA
2015 4 20 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 17 NA 1946 2184 NA 2312 2355 2532 NA 2971 NA 2617 NA 2342 NA NA NA
2015 4 20 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 21 NA 976 1135 NA 1159 1159 1183 NA 1488 NA 1488 NA 1446 NA NA NA
2015 4 20 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 20 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 9 NA 683 817 NA 824 836 878 NA 1165 NA 1031 NA 964 NA NA NA
2015 4 21 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 13 NA 744 1049 NA 1086 1025 1025 NA 1281 NA 1226 NA 1208 NA NA NA
2015 4 21 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 17 NA 708 805 NA 817 848 854 NA 1031 NA 970 NA 988 NA NA NA
2015 4 21 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 21 NA 567 653 NA 586 592 634 NA 921 NA 848 NA 799 NA NA NA
2015 4 21 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 21 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 9 NA 1141 1220 NA 1202 1147 1000 NA 1104 NA 1074 NA 1086 NA NA NA
2015 4 22 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 13 NA 329 451 NA 525 555 592 NA 647 NA 537 NA 512 NA NA NA
2015 4 22 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 17 NA 323 366 NA 329 415 433 NA NA NA NA NA NA NA NA NA
2015 4 22 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 21 NA 458 549 NA 634 695 659 NA NA NA NA NA NA NA NA NA
2015 4 22 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 22 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 17 NA 946 1043 1324 1086 1232 1068 NA 1549 NA 1068 1360 1543 NA NA NA
2015 4 23 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 21 NA 732 854 921 964 1013 1141 NA 1549 NA 1202 1068 1098 NA NA NA
2015 4 23 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 23 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 9 NA 830 927 915 860 878 817 NA 1055 NA 1049 1025 1006 NA NA NA
2015 4 24 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 13 NA 622 1049 1147 1043 1080 1086 NA 1324 NA 1208 1165 1214 NA NA NA
2015 4 24 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 17 NA 494 720 799 775 793 848 NA 1000 NA 836 811 878 NA NA NA
2015 4 24 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 21 NA 586 677 677 695 689 689 NA 903 NA 872 860 824 NA NA NA
2015 4 24 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 24 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 9 NA 372 604 622 628 580 622 NA 689 NA 549 531 531 NA NA NA
2015 4 25 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 25 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 4 26 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
